EventID,Date,Latitude,Longitude,Depth_km,Magnitude,Source
tx2026buedhd,2026-01-26,31.7152,-104.5237,6,1.8,TexNet
tx2026bucfga,2026-01-26,32.1048,-101.9263,9.4,1.5,TexNet
tx2026btyopn,2026-01-26,32.1066,-101.9521,9.7,0.7,TexNet
tx2026btxnkh,2026-01-26,31.6479,-104.4288,7.3,1.8,TexNet
tx2026btwevg,2026-01-25,31.7096,-104.4036,8,1.7,TexNet
tx2026btvjyn,2026-01-25,31.7552,-103.8435,8,1.2,TexNet
tx2026btuhzt,2026-01-25,28.8587,-99.0164,7.9,2,TexNet
tx2026btufkr,2026-01-25,28.8574,-99.0166,8.2,2,TexNet
tx2026btnvdt,2026-01-25,28.8628,-99.0183,9,1.7,TexNet
tx2026btmmhw,2026-01-25,28.8569,-98.9967,9.9,1.8,TexNet
tx2026btlvps,2026-01-25,28.8554,-99.0225,8.5,1.8,TexNet
tx2026btllfa,2026-01-25,31.6546,-104.3869,7.3,1.6,TexNet
tx2026btkggg,2026-01-25,28.8592,-99.0194,8.5,1.8,TexNet
tx2026bthtug,2026-01-25,28.8446,-99.0174,7.8,1.9,TexNet
tx2026bthcvb,2026-01-25,31.7148,-104.5199,7.3,1.7,TexNet
tx2026btgbhi,2026-01-25,31.5591,-104.0185,8.5,1.5,TexNet
tx2026btdewh,2026-01-25,31.5736,-104.0263,9,1.5,TexNet
tx2026btamti,2026-01-25,28.867,-99.024,8.3,1.7,TexNet
tx2026bszgxa,2026-01-25,31.5738,-102.1578,9.7,0.9,TexNet
tx2026bsylvu,2026-01-25,32.0676,-103.7332,8.3,1.6,TexNet
tx2026bsymlq,2026-01-25,31.7034,-104.1858,8.6,1.7,TexNet
tx2026bsykhu,2026-01-25,31.7115,-104.1759,8.4,2.1,TexNet
tx2026bsygil,2026-01-25,31.7084,-104.1836,8.4,1.9,TexNet
tx2026bsyfcr,2026-01-25,31.6989,-104.1886,8.5,1.9,TexNet
tx2026bsydlk,2026-01-25,31.7049,-104.1784,7,3.4,TexNet
tx2026bswfcn,2026-01-25,31.6594,-104.3525,6,2,TexNet
tx2026bsvstn,2026-01-25,28.8769,-99.0084,8.8,2.1,TexNet
tx2026bsufgm,2026-01-25,31.7186,-104.5097,5.4,1.5,TexNet
tx2026bssxil,2026-01-25,31.7162,-104.5151,6.4,2.2,TexNet
tx2026bssmoz,2026-01-25,28.8822,-99.0101,7.9,1.8,TexNet
tx2026bsqojq,2026-01-25,28.8605,-99.0058,7.4,1.9,TexNet
tx2026bsqmpm,2026-01-25,28.8742,-99.0206,8.7,1.7,TexNet
tx2026bskcxo,2026-01-25,28.8657,-99.0122,8.7,1.9,TexNet
tx2026bsjqzu,2026-01-25,31.6557,-104.4962,6.9,1.7,TexNet
tx2026bsdhbc,2026-01-25,31.7152,-104.5226,6.9,3.5,TexNet
tx2026bsdfhh,2026-01-25,31.972,-102.0453,9.2,1.5,TexNet
tx2026bscqzo,2026-01-25,32.3318,-101.7098,8.8,2.2,TexNet
tx2026bruoyu,2026-01-24,31.8851,-102.4172,5.6,2.3,TexNet
tx2026brpslu,2026-01-24,32.0059,-101.3583,10.6,1.1,TexNet
tx2026brlzho,2026-01-24,32.2806,-101.9285,8.6,1,TexNet
tx2026briuxf,2026-01-24,32.3099,-101.8427,8.1,0.9,TexNet
tx2026brhsss,2026-01-24,32.3886,-101.9949,8.2,0.7,TexNet
tx2026brcsac,2026-01-24,31.6722,-104.365,6.1,1.7,TexNet
tx2026brcdit,2026-01-24,31.8613,-101.4976,8.4,0.8,TexNet
tx2026bqtybo,2026-01-24,28.8725,-98.9657,4.3,1.5,TexNet
tx2026bqshod,2026-01-24,31.5274,-104.139,7.5,1.5,TexNet
tx2026bqqbny,2026-01-24,32.1304,-101.6369,8.4,1.2,TexNet
tx2026bqoctx,2026-01-24,32.1066,-101.9092,9.7,1.8,TexNet
tx2026bqmnbz,2026-01-24,31.9501,-101.4622,10.8,1.8,TexNet
tx2026bqkzvp,2026-01-24,28.7519,-98.8617,6.8,2.3,TexNet
tx2026bqkshp,2026-01-24,32.3795,-101.9756,7.4,1,TexNet
tx2026bqkord,2026-01-24,31.8787,-101.7173,7.5,2.1,TexNet
tx2026bqgrwd,2026-01-24,31.6762,-104.315,6.3,1.7,TexNet
tx2026bqdqsl,2026-01-23,32.3849,-101.9735,4.9,0.6,TexNet
tx2026bqahgv,2026-01-23,31.4932,-103.8837,8.9,1.6,TexNet
tx2026bpvpwj,2026-01-23,32.3868,-101.9671,6.2,0.7,TexNet
tx2026bptpmp,2026-01-23,32.3602,-102.0753,8.6,0.4,TexNet
tx2026bpthup,2026-01-23,32.3575,-102.085,9.3,1,TexNet
tx2026bpstib,2026-01-23,31.6926,-104.1643,6.3,1.7,TexNet
tx2026bpsoph,2026-01-23,28.8766,-98.6224,6.2,1.7,TexNet
tx2026bpqytg,2026-01-23,30.9945,-103.3077,7.6,1.7,TexNet
tx2026bpoyeh,2026-01-23,32.1524,-102.0935,10.1,0.8,TexNet
tx2026bpnrdv,2026-01-23,31.0969,-103.7197,2.9,1,TexNet
tx2026bpkyml,2026-01-23,32.4252,-102.0207,9.5,1.4,TexNet
tx2026bpketz,2026-01-23,32.1945,-102.1343,9.8,1.1,TexNet
tx2026bpimpv,2026-01-23,32.1927,-102.1364,9.6,1.2,TexNet
tx2026bphfgi,2026-01-23,31.6429,-104.2305,7.9,1.8,TexNet
tx2026bpfcry,2026-01-23,31.3303,-103.3947,5.2,1.3,TexNet
tx2026bpcilg,2026-01-23,31.6358,-104.2264,7.3,1.4,TexNet
tx2026bpbiia,2026-01-23,32.2202,-101.4376,7.3,1.2,TexNet
tx2026bpbhza,2026-01-23,31.7363,-104.2573,7.1,1.6,TexNet
tx2026boxnto,2026-01-23,31.5259,-104.0208,8.7,1.5,TexNet
tx2026boxlnb,2026-01-23,32.0966,-101.9424,9.1,0.6,TexNet
tx2026boujln,2026-01-23,32.1396,-101.9928,9.7,1.2,TexNet
tx2026boshvt,2026-01-23,32.3959,-102.0378,6.6,0.3,TexNet
tx2026bopfds,2026-01-23,30.9845,-103.2428,5.8,1.5,TexNet
tx2026bokwea,2026-01-23,31.65,-104.452,8.4,2,TexNet
tx2026bojphf,2026-01-22,32.3383,-101.5437,5.1,0.7,TexNet
tx2026bojgmm,2026-01-22,32.1423,-101.9917,9.9,1.1,TexNet
tx2026boitsj,2026-01-22,32.0187,-101.3583,4.1,1.8,TexNet
tx2026bogvoa,2026-01-22,32.1149,-101.8738,9.8,0.9,TexNet
tx2026bofaml,2026-01-22,31.6139,-104.1956,7.2,1.6,TexNet
tx2026boddmg,2026-01-22,32.8729,-100.5662,10.2,1.1,TexNet
tx2026bodbhb,2026-01-22,32.1176,-101.0474,6.6,1.5,TexNet
tx2026bnyzll,2026-01-22,31.6675,-104.3768,8.3,1.8,TexNet
tx2026bnxpzw,2026-01-22,28.9079,-99.0001,9.1,2.2,TexNet
tx2026bnvhba,2026-01-22,31.9806,-103.3107,7,1.2,TexNet
tx2026bnrjyl,2026-01-22,31.5777,-104.0317,8.7,1.5,TexNet
tx2026bnpqfb,2026-01-22,32.4362,-102.0721,9.7,0.8,TexNet
tx2026bnpdlp,2026-01-22,28.8656,-99.0011,9,2,TexNet
tx2026bnmqfc,2026-01-22,28.851,-98.9865,10.6,1.8,TexNet
tx2026bnlibu,2026-01-22,31.951,-101.4676,11.8,1.1,TexNet
tx2026bnlbho,2026-01-22,32.103,-101.9049,9,0.9,TexNet
tx2026bnjjvc,2026-01-22,31.0186,-103.6647,9.2,1.2,TexNet
tx2026bnihph,2026-01-22,32.1964,-102.13,9.3,2.8,TexNet
tx2026bngnkp,2026-01-22,31.1704,-103.0484,3.4,2.4,TexNet
tx2026bnegid,2026-01-22,31.9838,-103.3031,6.8,1.5,TexNet
tx2026bndjxf,2026-01-22,31.1573,-103.0235,4.5,2.5,TexNet
tx2026bncqfn,2026-01-22,31.978,-103.3061,7.2,1.2,TexNet
tx2026bncauf,2026-01-22,32.1066,-101.8985,10.3,0.7,TexNet
tx2026bnbsip,2026-01-22,32.1048,-101.9092,10.1,1.4,TexNet
tx2026bnbovc,2026-01-22,32.1048,-101.9092,9.9,1.2,TexNet
tx2026bnbjvr,2026-01-22,32.0975,-101.9027,9.3,0.5,TexNet
tx2026bnbczf,2026-01-22,31.8906,-101.7227,8.7,0.5,TexNet
tx2026bmymee,2026-01-22,31.8887,-101.7227,8.6,1.1,TexNet
tx2026bmwnrr,2026-01-22,31.6534,-104.4908,7.4,1.5,TexNet
tx2026bmwkeb,2026-01-22,31.6101,-104.1111,6.7,1.6,TexNet
tx2026bmvfvc,2026-01-22,32.1048,-101.9199,10.2,1.1,TexNet
tx2026bmqigx,2026-01-22,32.2623,-101.1739,9.1,1.4,TexNet
tx2026bmqceu,2026-01-22,31.9913,-101.3475,9.6,1.6,TexNet
tx2026bmptzj,2026-01-22,32.1432,-101.0796,5.1,1.5,TexNet
tx2026bmonps,2026-01-22,28.8194,-99.037,8.1,1.5,TexNet
tx2026bmnsra,2026-01-21,31.7203,-103.9907,7.2,0.5,TexNet
tx2026bmnhkk,2026-01-21,31.6349,-104.2958,6.5,1.8,TexNet
tx2026bmmaac,2026-01-21,30.938,-103.603,9.7,2.3,TexNet
tx2026bmjzdu,2026-01-21,32.0975,-101.4826,9.5,1.5,TexNet
tx2026bmjtvk,2026-01-21,28.8489,-99.0013,8.9,1.9,TexNet
tx2026bmfmef,2026-01-21,32.1341,-101.9928,6.6,0.7,TexNet
tx2026bmefwb,2026-01-21,32.3849,-101.9756,6.6,0.8,TexNet
tx2026bmdlfw,2026-01-21,28.8644,-99.0226,9.1,1.7,TexNet
tx2026bmcyml,2026-01-21,28.3915,-98.7607,4.9,2,TexNet
tx2026bmcdmu,2026-01-21,31.6515,-104.4353,8,1.7,TexNet
tx2026bmbfpf,2026-01-21,32.1249,-102.0271,9.2,1.6,TexNet
tx2026blzcmk,2026-01-21,32.0975,-101.4869,9,1.2,TexNet
tx2026blsuby,2026-01-21,28.6435,-99.217,7.2,1.9,TexNet
tx2026blrpgh,2026-01-21,31.6694,-104.3682,8.1,2.1,TexNet
tx2026blrops,2026-01-21,31.6727,-104.3537,7.3,1.8,TexNet
tx2026blrnim,2026-01-21,31.6709,-104.3591,7.1,2.1,TexNet
tx2026blrhfm,2026-01-21,31.6672,-104.3633,10,2.8,TexNet
tx2026blrkqz,2026-01-21,31.6626,-104.3595,7.8,2.5,TexNet
tx2026blrhhd,2026-01-21,31.6681,-104.3574,7.3,1.6,TexNet
tx2026blrdxi,2026-01-21,31.6672,-104.3574,7.8,3.2,TexNet
tx2026blqytz,2026-01-21,31.6679,-104.3609,7.7,3,TexNet
tx2026bloavo,2026-01-21,31.6961,-104.4422,7,2.1,TexNet
tx2026blnhaf,2026-01-21,31.6575,-104.3953,7.1,1.5,TexNet
tx2026blllyf,2026-01-21,31.9968,-102.0056,7.2,0.9,TexNet
tx2026blkqov,2026-01-21,28.8666,-99.0178,7.9,1.9,TexNet
tx2026blkesk,2026-01-21,31.9894,-101.9906,7.3,0.6,TexNet
tx2026blkahm,2026-01-21,31.9949,-102.0035,10.7,1.3,TexNet
tx2026bljbsq,2026-01-21,31.9254,-101.7784,8.6,0.9,TexNet
tx2026blgrii,2026-01-21,28.851,-99.0205,12,1.9,TexNet
tx2026blgmvj,2026-01-21,28.8385,-99.0137,9.5,1.7,TexNet
tx2026bldxbj,2026-01-21,28.8519,-99.0178,6.1,1.7,TexNet
tx2026blddwi,2026-01-21,28.389,-98.766,9.4,2.3,TexNet
tx2026blcjtt,2026-01-21,32.1249,-101.6348,9.2,1.1,TexNet
tx2026blbxsv,2026-01-21,31.5692,-104.015,8.1,2.1,TexNet
tx2026blawvt,2026-01-21,28.6385,-99.2289,3.4,2.1,TexNet
tx2026blajdq,2026-01-21,28.8674,-99.035,7.6,1.7,TexNet
tx2026bkvgzv,2026-01-21,28.8782,-99.005,8.2,1.9,TexNet
tx2026bkuqey,2026-01-21,32.0792,-101.6026,9.4,0.8,TexNet
tx2026bkujkf,2026-01-21,28.3683,-98.7748,5.9,2.2,TexNet
tx2026bksshu,2026-01-21,28.6751,-99.2157,8.7,2,TexNet
tx2026bksmtf,2026-01-20,28.7209,-99.2744,5.2,2.2,TexNet
tx2026bkqiwc,2026-01-20,32.2659,-101.937,7.2,0.6,TexNet
tx2026bkocbq,2026-01-20,32.4179,-102.1214,7,0.6,TexNet
tx2026bknnwq,2026-01-20,32.1039,-101.9295,10.5,1.1,TexNet
tx2026bknhec,2026-01-20,31.533,-103.7355,6.4,1.6,TexNet
tx2026bjyzzk,2026-01-20,28.3771,-98.7439,5.7,2.3,TexNet
tx2026bjulww,2026-01-20,32.3575,-102.1686,7.9,0.5,TexNet
tx2026bjtogx,2026-01-20,32.3611,-102.1707,8.7,0.4,TexNet
tx2026bjqlfp,2026-01-20,28.9558,-98.9661,6.2,1.7,TexNet
tx2026bjqcqr,2026-01-20,32.0938,-101.2575,8.4,1.3,TexNet
tx2026bjlbrj,2026-01-20,30.921,-103.3432,4.7,1.2,TexNet
tx2026bjjdut,2026-01-20,32.1011,-102.1557,7.1,0.6,TexNet
tx2026bjgtao,2026-01-20,32.103,-102.1428,5.7,0.4,TexNet
tx2026bjgjvz,2026-01-20,32.2696,-101.9199,8.8,0.5,TexNet
tx2026bjgamh,2026-01-20,30.9405,-103.6112,8.4,1.6,TexNet
tx2026bjfuvz,2026-01-20,28.3758,-98.7653,5.7,1.6,TexNet
tx2026bivjtw,2026-01-19,28.8686,-99.0064,9.1,1.5,TexNet
tx2026biulxc,2026-01-19,28.386,-98.7374,7.5,2.1,TexNet
tx2026bitrfp,2026-01-19,28.8932,-99.0114,8.6,1.8,TexNet
tx2026biisyx,2026-01-19,32.276,-101.1064,9.6,1.7,TexNet
tx2026biihno,2026-01-19,28.8619,-99.0079,8.8,2.4,TexNet
tx2026bigwhw,2026-01-19,31.5245,-104.0176,8.1,1.5,TexNet
tx2026bigirb,2026-01-19,31.5375,-104.0132,7.8,2.8,TexNet
tx2026bidmrb,2026-01-19,28.8715,-99.0076,8.7,2.2,TexNet
tx2026bidjpx,2026-01-19,32.0938,-101.4869,9.9,1.1,TexNet
tx2026bidiut,2026-01-19,32.0581,-101.3272,9.6,1.3,TexNet
tx2026bicmjk,2026-01-19,28.8693,-99.014,8.8,1.7,TexNet
tx2026bibdwq,2026-01-19,28.8733,-99.0223,7.8,1.6,TexNet
tx2026bhxdeu,2026-01-19,28.8642,-99.0243,7.7,1.5,TexNet
tx2026bhwlsb,2026-01-19,31.9087,-103.4317,6.6,1.4,TexNet
tx2026bhrezw,2026-01-19,28.8797,-99.0328,7,1.7,TexNet
tx2026bhjwvc,2026-01-19,32.3831,-101.9735,7.1,0.6,TexNet
tx2026bhgtfl,2026-01-19,31.5291,-104.0246,8.1,1.5,TexNet
tx2026bhdwzv,2026-01-19,31.0076,-103.6102,6.4,1.5,TexNet
tx2026bgqnmm,2026-01-18,31.2226,-103.4185,13.5,1.3,TexNet
tx2026bgpgvi,2026-01-18,31.1642,-103.4522,0,1.5,TexNet
tx2026bgoktk,2026-01-18,32.0132,-101.3475,11.6,1.5,TexNet
tx2026bgdovn,2026-01-18,32.3685,-101.0774,5.9,1.4,TexNet
tx2026bgdenc,2026-01-18,28.8509,-99.0308,8.1,1.8,TexNet
tx2026bgczdd,2026-01-18,32.0219,-103.7733,7.3,1.2,TexNet
tx2026bgcuhz,2026-01-18,31.2165,-103.4868,6.6,1.7,TexNet
tx2026bgbpzx,2026-01-18,31.8773,-103.9492,7.3,1.1,TexNet
tx2026bgamdx,2026-01-18,32.0034,-103.8154,7.5,1.1,TexNet
tx2026bfxtmv,2026-01-18,28.8663,-99.0271,9.5,1.6,TexNet
tx2026bfwrif,2026-01-18,32.0017,-103.8217,9.2,1.5,TexNet
tx2026bfqued,2026-01-18,31.531,-104.0198,7.8,1.6,TexNet
tx2026bfpqyg,2026-01-18,32.0087,-101.3593,10.2,2.4,TexNet
tx2026bfobrh,2026-01-18,28.8709,-99.0167,7.7,2.1,TexNet
tx2026bfnsgd,2026-01-18,31.6489,-104.1261,2.9,1.5,TexNet
tx2026bfnmif,2026-01-18,28.8524,-99.0159,7.4,1.7,TexNet
tx2026bfheyl,2026-01-18,30.9874,-103.6123,1.8,1.4,TexNet
tx2026bfgfqa,2026-01-18,31.187,-103.4274,6,1.3,TexNet
tx2026bfctkj,2026-01-17,31.5289,-104.0265,7.8,1.6,TexNet
tx2026bfaxtb,2026-01-17,31.6389,-104.4419,6.9,1.6,TexNet
tx2026bezdjq,2026-01-17,31.6129,-104.0955,8.3,1.5,TexNet
tx2026berbfn,2026-01-17,31.2043,-103.5139,1.8,1.6,TexNet
tx2026beqhxz,2026-01-17,31.5241,-104.0218,5,1.9,TexNet
tx2026beppot,2026-01-17,31.2385,-103.6369,2,1.2,TexNet
tx2026bepbeh,2026-01-17,28.8557,-99.0257,8.5,1.9,TexNet
tx2026belnye,2026-01-17,31.5313,-104.0134,7,1.7,TexNet
tx2026bekwve,2026-01-17,31.5235,-104.0168,5.5,1.6,TexNet
tx2026bekaxs,2026-01-17,32.1185,-101.6423,7.7,0.7,TexNet
tx2026beizfk,2026-01-17,31.5388,-104.0182,8.8,2.3,TexNet
tx2026beiwut,2026-01-17,31.5338,-104.0181,7.7,3.1,TexNet
tx2026behyrq,2026-01-17,31.3177,-103.677,8.8,1.7,TexNet
tx2026behaxl,2026-01-17,31.5251,-104.0226,5.5,1.8,TexNet
tx2026begtrh,2026-01-17,31.6543,-104.2809,8.1,1.8,TexNet
tx2026befsqn,2026-01-17,31.7627,-104.2155,7,1.2,TexNet
tx2026beevsz,2026-01-17,31.6549,-104.2653,8.3,1.5,TexNet
tx2026bedgwu,2026-01-17,31.2153,-103.5032,5.4,1.1,TexNet
tx2026becroa,2026-01-17,31.6218,-104.3398,3.7,1.7,TexNet
tx2026bdzums,2026-01-17,31.8869,-101.7548,8.8,0.4,TexNet
tx2026bdzjgh,2026-01-17,28.9056,-99.0215,8.6,1.9,TexNet
tx2026bdyhsn,2026-01-17,31.5253,-104.022,6.6,1.6,TexNet
tx2026bdybgx,2026-01-17,31.524,-104.0185,5.5,1.9,TexNet
tx2026bdxceb,2026-01-17,32.3978,-102.0592,10,1.5,TexNet
tx2026bdwynm,2026-01-17,31.5388,-104.0161,7.1,2.4,TexNet
tx2026bdwlxc,2026-01-17,32.1194,-101.4847,8.9,0.8,TexNet
tx2026bduvqk,2026-01-17,31.5297,-104.0183,6.1,1.7,TexNet
tx2026bdudcn,2026-01-17,31.5388,-104.0182,8.5,2.3,TexNet
tx2026bdqobv,2026-01-17,32.103,-101.9049,9.8,0.9,TexNet
tx2026bdnzlq,2026-01-17,28.9033,-99.0268,9.2,1.8,TexNet
tx2026bdnimu,2026-01-17,28.6462,-99.2094,7.4,2.3,TexNet
tx2026bdmxcd,2026-01-17,31.4331,-103.7468,6.4,1.9,TexNet
tx2026bdjzat,2026-01-17,31.6614,-104.3673,7.8,1.8,TexNet
tx2026bczueq,2026-01-16,31.5481,-104.142,10,1.6,TexNet
tx2026bcyxam,2026-01-16,32.1045,-101.9182,6.9,1.2,TexNet
tx2026bcxnzu,2026-01-16,31.6552,-104.4321,7.3,1.8,TexNet
tx2026bcwjes,2026-01-16,32.1011,-101.9314,5,1.9,TexNet
tx2026bcwaou,2026-01-16,31.5507,-104.1376,9.1,1.7,TexNet
tx2026bcsukq,2026-01-16,28.8813,-99.0278,9.4,2.1,TexNet
tx2026bcrnei,2026-01-16,28.9067,-99.0181,6.1,2.5,TexNet
tx2026bcnkyh,2026-01-16,31.6277,-104.547,8.8,1.5,TexNet
tx2026bckroc,2026-01-16,32.2641,-102.4525,5.9,1.5,TexNet
tx2026bcjorj,2026-01-16,32.0984,-101.906,9.3,0.8,TexNet
tx2026bcipyy,2026-01-16,32.0062,-103.7978,9.1,1.3,TexNet
tx2026bchwgx,2026-01-16,32.3593,-102.0485,8.2,0.6,TexNet
tx2026bcgkdc,2026-01-16,31.5463,-104.0427,8,1.1,TexNet
tx2026bcahkg,2026-01-16,32.114,-101.5233,8.8,1.4,TexNet
tx2026bbvvdp,2026-01-16,32.0645,-101.1246,10.6,1.4,TexNet
tx2026bbvkev,2026-01-16,32.4225,-102.1268,9,1,TexNet
tx2026bbuhja,2026-01-16,32.2659,-101.9092,5.7,0.8,TexNet
tx2026bbtinz,2026-01-16,32.1066,-101.9113,9.5,2.5,TexNet
tx2026bbsbqt,2026-01-16,31.5327,-104.01,7.2,3.2,TexNet
tx2026bbrzai,2026-01-16,31.5243,-104.0095,6.4,1.6,TexNet
tx2026bbruoz,2026-01-16,28.6635,-99.2262,8.3,2.2,TexNet
tx2026bbqpri,2026-01-16,32.0128,-103.8033,5.8,1.8,TexNet
tx2026bbqkym,2026-01-16,28.8644,-99.0477,5.7,1.7,TexNet
tx2026bbozpw,2026-01-16,31.9135,-101.7452,9.3,1.1,TexNet
tx2026bbnccq,2026-01-15,32.0114,-101.3497,11.2,1.4,TexNet
tx2026bbmynz,2026-01-15,32.0143,-103.8035,6.8,1.9,TexNet
tx2026bbmbio,2026-01-15,31.523,-104.0089,5.8,1.6,TexNet
tx2026bbijau,2026-01-15,32.0025,-103.8027,8.7,1.6,TexNet
tx2026bbhmbu,2026-01-15,31.5466,-104.143,9.1,1.8,TexNet
tx2026bbhjor,2026-01-15,31.5283,-104.1641,9.4,1,TexNet
tx2026bbgxcs,2026-01-15,31.5503,-104.1344,9,1.7,TexNet
tx2026bbfqma,2026-01-15,31.5292,-104.0085,7.1,1.6,TexNet
tx2026bbfnuu,2026-01-15,31.515,-104.0021,9.9,1.5,TexNet
tx2026bbfhzz,2026-01-15,31.6879,-104.3528,7.3,2.2,TexNet
tx2026bayyhf,2026-01-15,28.8183,-99.025,5.3,2.1,TexNet
tx2026baycyl,2026-01-15,31.6962,-104.3566,8,1.6,TexNet
tx2026bawmcv,2026-01-15,31.3096,-103.342,3.1,1.9,TexNet
tx2026baommf,2026-01-15,32.3923,-102.1514,9.4,0.6,TexNet
tx2026banenh,2026-01-15,32.3895,-102.011,7.7,0.6,TexNet
tx2026bamsog,2026-01-15,31.6687,-104.3749,7.7,1.6,TexNet
tx2026bamdck,2026-01-15,32.3703,-102.0742,9.7,0.3,TexNet
tx2026bambnk,2026-01-15,29.0724,-97.8076,9.3,1.1,TexNet
tx2026baktxz,2026-01-15,32.3886,-102.0056,10.4,0.5,TexNet
tx2026baikbd,2026-01-15,29.0751,-97.8088,7.4,1.6,TexNet
tx2026bagoou,2026-01-15,31.1303,-103.2819,6.1,1.3,TexNet
tx2026bafabl,2026-01-15,31.7215,-104.2723,7.2,2,TexNet
tx2026baefok,2026-01-15,32.0078,-101.354,10.6,1.1,TexNet
tx2026badstv,2026-01-15,32.7768,-100.653,8.4,0.9,TexNet
tx2026azvxsm,2026-01-15,32.3996,-102.0528,9.6,0.4,TexNet
tx2026azrhom,2026-01-14,32.363,-102.0571,8.8,0.5,TexNet
tx2026azowkt,2026-01-14,30.9849,-103.6153,9.2,1.2,TexNet
tx2026aznxja,2026-01-14,31.356,-103.5149,2.4,1.6,TexNet
tx2026azlcmp,2026-01-14,31.4514,-103.9002,6.1,1.8,TexNet
tx2026azjgxh,2026-01-14,32.3245,-101.086,9.9,1.4,TexNet
tx2026azjeci,2026-01-14,31.6368,-104.4406,8.2,1.6,TexNet
tx2026azfkpp,2026-01-14,31.3028,-103.3688,17,1.3,TexNet
tx2026azebrw,2026-01-14,31.4804,-104.0217,5.3,2,TexNet
tx2026azdkyq,2026-01-14,32.0975,-101.9049,7.2,0.9,TexNet
tx2026azaokq,2026-01-14,31.6083,-104.1052,7.1,1.7,TexNet
tx2026ayuaql,2026-01-14,31.2565,-103.3435,6.8,1.3,TexNet
tx2026aykxzz,2026-01-14,31.5443,-104.1413,9.5,1.5,TexNet
tx2026aykbzj,2026-01-14,32.0583,-103.7494,8.6,1.3,TexNet
tx2026ayiqah,2026-01-14,32.0004,-101.7248,9.5,1.1,TexNet
tx2026aygaac,2026-01-14,32.0561,-103.6986,8.1,1,TexNet
tx2026ayfmbs,2026-01-14,32.0956,-101.4783,9.2,1,TexNet
tx2026ayfikq,2026-01-14,31.5731,-104.0239,9,1.6,TexNet
tx2026aydzud,2026-01-14,31.1393,-103.2748,1.2,1.6,TexNet
tx2026aydgya,2026-01-14,32.3373,-101.071,8.9,1.2,TexNet
tx2026aybrvd,2026-01-14,31.5738,-104.025,8.6,1.9,TexNet
tx2026aybmgg,2026-01-14,31.8942,-101.7184,8.7,1.3,TexNet
tx2026axnttm,2026-01-13,31.6945,-104.3644,7.4,1.5,TexNet
tx2026axjjvg,2026-01-13,32.1066,-101.9285,9.8,1.5,TexNet
tx2026axiace,2026-01-13,31.9333,-103.3965,7,0.9,TexNet
tx2026axcazm,2026-01-13,31.9343,-103.3956,6.4,0.7,TexNet
tx2026axaudn,2026-01-13,32.1103,-101.9328,10.2,1.1,TexNet
tx2026awxgrd,2026-01-13,32.0938,-101.4804,9.6,1.3,TexNet
tx2026awwrjn,2026-01-13,29.0744,-97.803,7.3,1.4,TexNet
tx2026awvnem,2026-01-13,32.3978,-102.0742,9.3,1.1,TexNet
tx2026awufzv,2026-01-13,32.4252,-102.0314,9.5,0.7,TexNet
tx2026awtdfr,2026-01-13,32.1945,-101.4054,7,0.8,TexNet
tx2026awqcrc,2026-01-13,32.3685,-102.0528,9.1,0.2,TexNet
tx2026awpoej,2026-01-13,31.5712,-104.0278,8.4,2,TexNet
tx2026awncbt,2026-01-13,32.1048,-101.907,9.9,1.3,TexNet
tx2026awkcad,2026-01-13,32.0938,-101.9092,10.4,0.5,TexNet
tx2026awhekd,2026-01-13,31.0342,-103.294,7.8,1.4,TexNet
tx2026awgaqz,2026-01-13,31.663,-104.3638,8,1.9,TexNet
tx2026awftyf,2026-01-13,31.6651,-104.3652,7.9,2.7,TexNet
tx2026awdxjn,2026-01-13,31.6865,-104.356,7.3,2.3,TexNet
tx2026awcpks,2026-01-13,32.3557,-102.0228,7.2,0.3,TexNet
tx2026awanin,2026-01-12,32.1048,-101.9027,6.9,0.5,TexNet
tx2026avycjj,2026-01-12,32.1048,-101.9113,9.4,0.8,TexNet
tx2026avwbns,2026-01-12,35.2744,-101.7627,9.7,2.7,TexNet
tx2026avtdtw,2026-01-12,31.9785,-101.8449,0.8,0.8,TexNet
tx2026avjlqf,2026-01-12,32.4197,-102.1343,7.9,0.7,TexNet
tx2026avioen,2026-01-12,32.731,-100.6701,9.3,1.1,TexNet
tx2026avdhle,2026-01-12,31.6515,-104.4456,8.2,1.7,TexNet
tx2026avalbw,2026-01-12,31.6376,-104.4487,8.6,1.5,TexNet
tx2026auxtwa,2026-01-12,32.4014,-102.0549,10.1,0.6,TexNet
tx2026auxgap,2026-01-12,32.1185,-101.1149,9.8,1.4,TexNet
tx2026auwcyi,2026-01-12,32.1176,-101.9392,9.6,0.7,TexNet
tx2026auwaoa,2026-01-12,32.2458,-101.9156,8.2,0.3,TexNet
tx2026auuihj,2026-01-12,32.1011,-101.937,9.5,0.7,TexNet
tx2026autrwy,2026-01-12,31.646,-104.4353,6.7,1.7,TexNet
tx2026aupqoi,2026-01-12,31.7604,-104.2181,7.2,1.8,TexNet
tx2026auihpp,2026-01-12,32.1149,-101.4794,9.7,1.3,TexNet
tx2026augwva,2026-01-12,32.4042,-102.0453,9.7,0.9,TexNet
tx2026auekny,2026-01-11,31.6452,-104.4261,7.3,1.8,TexNet
tx2026auebun,2026-01-11,32.4042,-102.041,9.4,0.5,TexNet
tx2026audwcy,2026-01-11,32.4014,-102.0421,8.5,0.6,TexNet
